customer_id,end_date,txn_date,transactions,running_balance,min_balance,max_balance,avg_balance,monthly_balance
234,2020-03-31,2020-03-17,-745,-1190,-2276,815,-601.4000,-2276
234,2020-03-31,2020-03-20,-494,-1684,-2276,815,-601.4000,-2276
234,2020-03-31,2020-03-29,-592,-2276,-2276,815,-601.4000,-2276
234,2020-04-30,NULL,0,-2276,-2276,815,-601.4000,-2276
235,2020-01-31,2020-01-07,723,723,-1963,723,-606.1111,-1963
235,2020-01-31,2020-01-10,-919,-196,-1963,723,-606.1111,-1963
235,2020-01-31,2020-01-22,-890,-1086,-1963,723,-606.1111,-1963
235,2020-01-31,2020-01-31,-877,-1963,-1963,723,-606.1111,-1963
235,2020-02-29,2020-02-06,428,-1535,-1963,723,-606.1111,-476
235,2020-02-29,2020-02-22,535,-1000,-1963,723,-606.1111,-476
235,2020-02-29,2020-02-25,524,-476,-1963,723,-606.1111,-476
235,2020-03-31,2020-03-16,530,54,-1963,723,-606.1111,24
235,2020-03-31,2020-03-20,-30,24,-1963,723,-606.1111,24
235,2020-04-30,NULL,0,24,-1963,723,-606.1111,24
236,2020-01-31,2020-01-27,356,356,-100,2242,1035.8333,356
236,2020-02-29,2020-02-05,335,691,-100,2242,1035.8333,1059
236,2020-02-29,2020-02-18,538,1229,-100,2242,1035.8333,1059
236,2020-02-29,2020-02-25,-170,1059,-100,2242,1035.8333,1059
236,2020-03-31,2020-03-07,836,1895,-100,2242,1035.8333,924
236,2020-03-31,2020-03-14,347,2242,-100,2242,1035.8333,924
236,2020-03-31,2020-03-19,-771,1471,-100,2242,1035.8333,924
236,2020-03-31,2020-03-23,419,1890,-100,2242,1035.8333,924
236,2020-03-31,2020-03-25,-966,924,-100,2242,1035.8333,924
236,2020-04-30,2020-04-01,-501,423,-100,2242,1035.8333,-100
236,2020-04-30,2020-04-10,-73,350,-100,2242,1035.8333,-100
236,2020-04-30,2020-04-14,-450,-100,-100,2242,1035.8333,-100
237,2020-01-31,2020-01-16,106,106,-174,2074,923.0000,-174
237,2020-01-31,2020-01-21,-280,-174,-174,2074,923.0000,-174
237,2020-02-29,2020-02-07,845,671,-174,2074,923.0000,136
237,2020-02-29,2020-02-09,-29,642,-174,2074,923.0000,136
237,2020-02-29,2020-02-15,-506,136,-174,2074,923.0000,136
237,2020-03-31,2020-03-16,679,815,-174,2074,923.0000,1567
237,2020-03-31,2020-03-23,752,1567,-174,2074,923.0000,1567
237,2020-04-30,2020-04-01,-155,1412,-174,2074,923.0000,812
237,2020-04-30,2020-04-02,9,1421,-174,2074,923.0000,812
237,2020-04-30,2020-04-05,653,2074,-174,2074,923.0000,812
237,2020-04-30,2020-04-08,-480,1594,-174,2074,923.0000,812
237,2020-04-30,2020-04-12,-782,812,-174,2074,923.0000,812
238,2020-01-31,2020-01-18,802,802,-479,1387,738.3333,802
238,2020-02-29,2020-02-09,585,1387,-479,1387,738.3333,1270
238,2020-02-29,2020-02-12,-278,1109,-479,1387,738.3333,1270
238,2020-02-29,2020-02-16,161,1270,-479,1387,738.3333,1270
238,2020-03-31,NULL,0,1270,-479,1387,738.3333,1270
238,2020-04-30,2020-04-10,-929,341,-479,1387,738.3333,-479
238,2020-04-30,2020-04-12,-820,-479,-479,1387,738.3333,-479
239,2020-01-31,2020-01-18,153,153,-10,1871,683.0000,-10
239,2020-01-31,2020-01-24,-40,113,-10,1871,683.0000,-10
239,2020-01-31,2020-01-25,-123,-10,-10,1871,683.0000,-10
239,2020-02-29,2020-02-12,716,706,-10,1871,683.0000,706
239,2020-03-31,2020-03-01,-345,361,-10,1871,683.0000,574
239,2020-03-31,2020-03-09,-113,248,-10,1871,683.0000,574
239,2020-03-31,2020-03-12,506,754,-10,1871,683.0000,574
239,2020-03-31,2020-03-21,586,1340,-10,1871,683.0000,574
239,2020-03-31,2020-03-29,-766,574,-10,1871,683.0000,574
239,2020-04-30,2020-04-06,829,1403,-10,1871,683.0000,1871
239,2020-04-30,2020-04-08,468,1871,-10,1871,683.0000,1871
240,2020-01-31,2020-01-10,872,872,147,3432,1836.0667,1108
240,2020-01-31,2020-01-12,-725,147,147,3432,1836.0667,1108
240,2020-01-31,2020-01-20,748,895,147,3432,1836.0667,1108
240,2020-01-31,2020-01-29,-684,211,147,3432,1836.0667,1108
240,2020-01-31,2020-01-30,897,1108,147,3432,1836.0667,1108
240,2020-02-29,2020-02-01,-319,789,147,3432,1836.0667,754
240,2020-02-29,2020-02-07,-35,754,147,3432,1836.0667,754
240,2020-03-31,2020-03-01,864,1618,147,3432,1836.0667,3200
240,2020-03-31,2020-03-08,1313,2931,147,3432,1836.0667,3200
240,2020-03-31,2020-03-17,-494,2437,147,3432,1836.0667,3200
240,2020-03-31,2020-03-24,995,3432,147,3432,1836.0667,3200
240,2020-03-31,2020-03-25,-232,3200,147,3432,1836.0667,3200
240,2020-04-30,2020-04-01,-35,3165,147,3432,1836.0667,3075
240,2020-04-30,2020-04-03,-258,2907,147,3432,1836.0667,3075
240,2020-04-30,2020-04-04,168,3075,147,3432,1836.0667,3075
241,2020-01-31,2020-01-01,161,161,20,161,90.5000,20
241,2020-01-31,2020-01-05,-141,20,20,161,90.5000,20
241,2020-02-29,NULL,0,20,20,161,90.5000,20
241,2020-03-31,NULL,0,NULL,20,161,90.5000,20
241,2020-04-30,NULL,0,NULL,20,161,90.5000,20
242,2020-01-31,2020-01-20,256,256,-4064,1143,-1199.4000,1143
242,2020-01-31,2020-01-22,-227,29,-4064,1143,-1199.4000,1143
242,2020-01-31,2020-01-27,441,470,-4064,1143,-1199.4000,1143
242,2020-01-31,2020-01-28,673,1143,-4064,1143,-1199.4000,1143
242,2020-02-29,2020-02-10,-835,308,-4064,1143,-1199.4000,-462
242,2020-02-29,2020-02-12,-228,80,-4064,1143,-1199.4000,-462
242,2020-02-29,2020-02-20,-328,-248,-4064,1143,-1199.4000,-462
242,2020-02-29,2020-02-22,134,-114,-4064,1143,-1199.4000,-462
242,2020-02-29,2020-02-26,-643,-757,-4064,1143,-1199.4000,-462
242,2020-02-29,2020-02-28,295,-462,-4064,1143,-1199.4000,-462
242,2020-03-31,2020-03-02,286,-176,-4064,1143,-1199.4000,-1891
242,2020-03-31,2020-03-09,-225,-401,-4064,1143,-1199.4000,-1891
242,2020-03-31,2020-03-12,-654,-1055,-4064,1143,-1199.4000,-1891
242,2020-03-31,2020-03-16,-836,-1891,-4064,1143,-1199.4000,-1891
242,2020-04-30,2020-04-01,-503,-2394,-4064,1143,-1199.4000,-3334
242,2020-04-30,2020-04-05,-1287,-3681,-4064,1143,-1199.4000,-3334
242,2020-04-30,2020-04-09,1,-3680,-4064,1143,-1199.4000,-3334
242,2020-04-30,2020-04-12,-337,-4017,-4064,1143,-1199.4000,-3334
242,2020-04-30,2020-04-14,-47,-4064,-4064,1143,-1199.4000,-3334
242,2020-04-30,2020-04-18,730,-3334,-4064,1143,-1199.4000,-3334
243,2020-01-31,2020-01-01,247,247,-368,979,368.1667,-368
243,2020-01-31,2020-01-05,-439,-192,-368,979,368.1667,-368
243,2020-01-31,2020-01-14,-176,-368,-368,979,368.1667,-368
243,2020-02-29,NULL,0,-368,-368,979,368.1667,-368
243,2020-03-31,2020-03-13,964,596,-368,979,368.1667,979
243,2020-03-31,2020-03-21,351,947,-368,979,368.1667,979
243,2020-03-31,2020-03-24,32,979,-368,979,368.1667,979
243,2020-04-30,NULL,0,979,-368,979,368.1667,979
244,2020-01-31,2020-01-27,728,728,508,1930,1199.5714,728
244,2020-02-29,2020-02-05,-220,508,508,1930,1199.5714,1752
244,2020-02-29,2020-02-13,448,956,508,1930,1199.5714,1752
244,2020-02-29,2020-02-18,796,1752,508,1930,1199.5714,1752
244,2020-03-31,2020-03-31,178,1930,508,1930,1199.5714,1930
244,2020-04-30,2020-04-10,-284,1646,508,1930,1199.5714,877
244,2020-04-30,2020-04-18,-769,877,508,1930,1199.5714,877
245,2020-01-31,2020-01-30,76,76,-1791,396,-479.8125,76
245,2020-02-29,2020-02-14,320,396,-1791,396,-479.8125,-341
245,2020-02-29,2020-02-19,-737,-341,-1791,396,-479.8125,-341
245,2020-03-31,2020-03-01,401,60,-1791,396,-479.8125,-1791
245,2020-03-31,2020-03-04,-116,-56,-1791,396,-479.8125,-1791
245,2020-03-31,2020-03-08,345,289,-1791,396,-479.8125,-1791
245,2020-03-31,2020-03-10,-45,244,-1791,396,-479.8125,-1791
245,2020-03-31,2020-03-20,127,371,-1791,396,-479.8125,-1791
245,2020-03-31,2020-03-22,-870,-499,-1791,396,-479.8125,-1791
245,2020-03-31,2020-03-23,-970,-1469,-1791,396,-479.8125,-1791
245,2020-03-31,2020-03-27,-322,-1791,-1791,396,-479.8125,-1791
245,2020-04-30,2020-04-07,271,-1520,-1791,396,-479.8125,-1021
245,2020-04-30,2020-04-12,244,-1276,-1791,396,-479.8125,-1021
245,2020-04-30,2020-04-16,266,-1010,-1791,396,-479.8125,-1021
245,2020-04-30,2020-04-24,880,-130,-1791,396,-479.8125,-1021
245,2020-04-30,2020-04-28,-891,-1021,-1791,396,-479.8125,-1021
246,2020-01-31,2020-01-29,506,506,-2132,1493,73.3000,506
246,2020-02-29,2020-02-10,609,1115,-2132,1493,73.3000,584
246,2020-02-29,2020-02-18,-531,584,-2132,1493,73.3000,584
246,2020-03-31,2020-03-03,909,1493,-2132,1493,73.3000,277
246,2020-03-31,2020-03-05,-527,966,-2132,1493,73.3000,277
246,2020-03-31,2020-03-25,-689,277,-2132,1493,73.3000,277
246,2020-04-30,2020-04-03,-859,-582,-2132,1493,73.3000,-2132
246,2020-04-30,2020-04-07,265,-317,-2132,1493,73.3000,-2132
246,2020-04-30,2020-04-08,-860,-1177,-2132,1493,73.3000,-2132
246,2020-04-30,2020-04-09,-955,-2132,-2132,1493,73.3000,-2132
247,2020-01-31,2020-01-01,930,930,260,1331,681.4286,983
247,2020-01-31,2020-01-02,53,983,260,1331,681.4286,983
247,2020-02-29,2020-02-04,348,1331,260,1331,681.4286,577
247,2020-02-29,2020-02-15,-754,577,260,1331,681.4286,577
247,2020-03-31,2020-03-11,-317,260,260,1331,681.4286,297
247,2020-03-31,2020-03-13,132,392,260,1331,681.4286,297
247,2020-03-31,2020-03-28,-95,297,260,1331,681.4286,297
247,2020-04-30,NULL,0,297,260,1331,681.4286,297
248,2020-01-31,2020-01-24,304,304,-271,1799,850.1000,304
248,2020-02-29,2020-02-04,980,1284,-271,1799,850.1000,667
248,2020-02-29,2020-02-10,-617,667,-271,1799,850.1000,667
248,2020-03-31,2020-03-04,-938,-271,-271,1799,850.1000,955
248,2020-03-31,2020-03-13,654,383,-271,1799,850.1000,955
248,2020-03-31,2020-03-26,572,955,-271,1799,850.1000,955
248,2020-04-30,2020-04-05,844,1799,-271,1799,850.1000,1188
248,2020-04-30,2020-04-08,-620,1179,-271,1799,850.1000,1188
248,2020-04-30,2020-04-10,-166,1013,-271,1799,850.1000,1188
248,2020-04-30,2020-04-19,175,1188,-271,1799,850.1000,1188
249,2020-01-31,2020-01-14,336,336,336,1065,765.3333,336
249,2020-02-29,NULL,0,336,336,1065,765.3333,336
249,2020-03-31,2020-03-02,729,1065,336,1065,765.3333,1065
249,2020-04-30,2020-04-12,-170,895,336,1065,765.3333,895
250,2020-01-31,2020-01-25,625,625,-1555,844,-93.2308,149
250,2020-01-31,2020-01-28,-476,149,-1555,844,-93.2308,149
250,2020-02-29,2020-02-12,-389,-240,-1555,844,-93.2308,0
250,2020-02-29,2020-02-24,850,610,-1555,844,-93.2308,0
250,2020-02-29,2020-02-27,-610,0,-1555,844,-93.2308,0
250,2020-03-31,2020-03-04,-690,-690,-1555,844,-93.2308,177
250,2020-03-31,2020-03-09,146,-544,-1555,844,-93.2308,177
250,2020-03-31,2020-03-12,895,351,-1555,844,-93.2308,177
250,2020-03-31,2020-03-26,493,844,-1555,844,-93.2308,177
250,2020-03-31,2020-03-31,-667,177,-1555,844,-93.2308,177
250,2020-04-30,2020-04-02,-195,-18,-1555,844,-93.2308,-1555
250,2020-04-30,2020-04-03,-903,-921,-1555,844,-93.2308,-1555
250,2020-04-30,2020-04-17,-634,-1555,-1555,844,-93.2308,-1555
251,2020-01-31,2020-01-09,961,961,-1901,1276,-750.6000,1276
251,2020-01-31,2020-01-19,-521,440,-1901,1276,-750.6000,1276
251,2020-01-31,2020-01-21,836,1276,-1901,1276,-750.6000,1276
251,2020-02-29,2020-02-12,-874,402,-1901,1276,-750.6000,-924
251,2020-02-29,2020-02-17,-783,-381,-1901,1276,-750.6000,-924
251,2020-02-29,2020-02-27,200,-181,-1901,1276,-750.6000,-924
251,2020-02-29,2020-02-28,-743,-924,-1901,1276,-750.6000,-924
251,2020-03-31,2020-03-03,-977,-1901,-1901,1276,-750.6000,-1230
251,2020-03-31,2020-03-07,703,-1198,-1901,1276,-750.6000,-1230
251,2020-03-31,2020-03-09,-598,-1796,-1901,1276,-750.6000,-1230
251,2020-03-31,2020-03-11,85,-1711,-1901,1276,-750.6000,-1230
251,2020-03-31,2020-03-17,-153,-1864,-1901,1276,-750.6000,-1230
251,2020-03-31,2020-03-25,595,-1269,-1901,1276,-750.6000,-1230
251,2020-03-31,2020-03-29,39,-1230,-1901,1276,-750.6000,-1230
251,2020-04-30,2020-04-01,-653,-1883,-1901,1276,-750.6000,-1883
252,2020-01-31,2020-01-26,982,982,133,982,468.0000,289
252,2020-01-31,2020-01-28,-693,289,133,982,468.0000,289
252,2020-02-29,NULL,0,289,133,982,468.0000,289
252,2020-03-31,NULL,0,NULL,133,982,468.0000,289
252,2020-04-30,2020-04-24,-156,133,133,982,468.0000,133
253,2020-01-31,2020-01-29,5,5,-1465,5,-695.7000,-578
253,2020-01-31,2020-01-30,-583,-578,-1465,5,-695.7000,-578
253,2020-02-29,2020-02-07,-724,-1302,-1465,5,-695.7000,-577
253,2020-02-29,2020-02-11,1217,-85,-1465,5,-695.7000,-577
253,2020-02-29,2020-02-22,-492,-577,-1465,5,-695.7000,-577
253,2020-03-31,2020-03-17,-723,-1300,-1465,5,-695.7000,-457
253,2020-03-31,2020-03-24,843,-457,-1465,5,-695.7000,-457
253,2020-04-30,2020-04-04,-257,-714,-1465,5,-695.7000,-484
253,2020-04-30,2020-04-06,-751,-1465,-1465,5,-695.7000,-484
253,2020-04-30,2020-04-25,981,-484,-1465,5,-695.7000,-484
254,2020-01-31,2020-01-05,856,856,-3665,856,-1547.8571,36
254,2020-01-31,2020-01-27,-820,36,-3665,856,-1547.8571,36
254,2020-02-29,2020-02-02,-482,-446,-3665,856,-1547.8571,-2883
254,2020-02-29,2020-02-08,-971,-1417,-3665,856,-1547.8571,-2883
254,2020-02-29,2020-02-10,-314,-1731,-3665,856,-1547.8571,-2883
254,2020-02-29,2020-02-23,-931,-2662,-3665,856,-1547.8571,-2883
254,2020-02-29,2020-02-27,-221,-2883,-3665,856,-1547.8571,-2883
254,2020-03-31,2020-03-14,-782,-3665,-3665,856,-1547.8571,-590
254,2020-03-31,2020-03-18,590,-3075,-3665,856,-1547.8571,-590
254,2020-03-31,2020-03-27,961,-2114,-3665,856,-1547.8571,-590
254,2020-03-31,2020-03-28,778,-1336,-3665,856,-1547.8571,-590
254,2020-03-31,2020-03-29,17,-1319,-3665,856,-1547.8571,-590
254,2020-03-31,2020-03-30,-5,-1324,-3665,856,-1547.8571,-590
254,2020-03-31,2020-03-31,734,-590,-3665,856,-1547.8571,-590
254,2020-04-30,NULL,0,-590,-3665,856,-1547.8571,-590
255,2020-01-31,2020-01-14,563,563,-548,563,67.5000,253
255,2020-01-31,2020-01-31,-310,253,-548,563,67.5000,253
255,2020-02-29,2020-02-16,-479,-226,-548,563,67.5000,129
255,2020-02-29,2020-02-27,355,129,-548,563,67.5000,129
255,2020-03-31,2020-03-10,105,234,-548,563,67.5000,-548
255,2020-03-31,2020-03-28,-782,-548,-548,563,67.5000,-548
255,2020-04-30,NULL,0,-548,-548,563,67.5000,-548
256,2020-01-31,2020-01-26,1743,1743,150,1964,1176.8333,1743
256,2020-02-29,2020-02-04,10,1753,150,1964,1176.8333,906
256,2020-02-29,2020-02-15,-372,1381,150,1964,1176.8333,906
256,2020-02-29,2020-02-20,-278,1103,150,1964,1176.8333,906
256,2020-02-29,2020-02-24,-72,1031,150,1964,1176.8333,906
256,2020-02-29,2020-02-26,-636,395,150,1964,1176.8333,906
256,2020-02-29,2020-02-27,962,1357,150,1964,1176.8333,906
256,2020-02-29,2020-02-29,-451,906,150,1964,1176.8333,906
256,2020-03-31,2020-03-02,469,1375,150,1964,1176.8333,1152
256,2020-03-31,2020-03-09,589,1964,150,1964,1176.8333,1152
256,2020-03-31,2020-03-10,-354,1610,150,1964,1176.8333,1152
256,2020-03-31,2020-03-22,82,1692,150,1964,1176.8333,1152
256,2020-03-31,2020-03-23,-540,1152,150,1964,1176.8333,1152
256,2020-04-30,2020-04-04,-191,961,150,1964,1176.8333,1094
256,2020-04-30,2020-04-08,78,1039,150,1964,1176.8333,1094
256,2020-04-30,2020-04-10,-562,477,150,1964,1176.8333,1094
256,2020-04-30,2020-04-17,-327,150,150,1964,1176.8333,1094
256,2020-04-30,2020-04-20,944,1094,150,1964,1176.8333,1094
257,2020-01-31,2020-01-20,493,493,-2268,493,-805.0000,414
257,2020-01-31,2020-01-27,-79,414,-2268,493,-805.0000,414
257,2020-02-29,2020-02-04,-62,352,-2268,493,-805.0000,-1609
257,2020-02-29,2020-02-13,-319,33,-2268,493,-805.0000,-1609
257,2020-02-29,2020-02-17,13,46,-2268,493,-805.0000,-1609
257,2020-02-29,2020-02-19,-929,-883,-2268,493,-805.0000,-1609
257,2020-02-29,2020-02-22,501,-382,-2268,493,-805.0000,-1609
257,2020-02-29,2020-02-24,-546,-928,-2268,493,-805.0000,-1609
257,2020-02-29,2020-02-28,-681,-1609,-2268,493,-805.0000,-1609
257,2020-03-31,2020-03-01,-659,-2268,-2268,493,-805.0000,-472
257,2020-03-31,2020-03-03,815,-1453,-2268,493,-805.0000,-472
257,2020-03-31,2020-03-07,-105,-1558,-2268,493,-805.0000,-472
257,2020-03-31,2020-03-16,-53,-1611,-2268,493,-805.0000,-472
257,2020-03-31,2020-03-18,-31,-1642,-2268,493,-805.0000,-472
257,2020-03-31,2020-03-19,401,-1241,-2268,493,-805.0000,-472
257,2020-03-31,2020-03-20,769,-472,-2268,493,-805.0000,-472
257,2020-04-30,2020-04-13,-504,-976,-2268,493,-805.0000,-976
258,2020-01-31,2020-01-25,590,590,-2893,590,-1514.2000,590
258,2020-02-29,2020-02-04,-849,-259,-2893,590,-1514.2000,-1076
258,2020-02-29,2020-02-14,-817,-1076,-2893,590,-1514.2000,-1076
258,2020-03-31,2020-03-04,-379,-1455,-2893,590,-1514.2000,-2893
258,2020-03-31,2020-03-06,-782,-2237,-2893,590,-1514.2000,-2893
258,2020-03-31,2020-03-16,43,-2194,-2893,590,-1514.2000,-2893
258,2020-03-31,2020-03-25,115,-2079,-2893,590,-1514.2000,-2893
258,2020-03-31,2020-03-26,-814,-2893,-2893,590,-1514.2000,-2893
258,2020-04-30,2020-04-03,819,-2074,-2893,590,-1514.2000,-1465
258,2020-04-30,2020-04-13,609,-1465,-2893,590,-1514.2000,-1465
259,2020-01-31,2020-01-04,744,744,-1458,928,38.1333,928
259,2020-01-31,2020-01-08,-672,72,-1458,928,38.1333,928
259,2020-01-31,2020-01-14,714,786,-1458,928,38.1333,928
259,2020-01-31,2020-01-18,50,836,-1458,928,38.1333,928
259,2020-01-31,2020-01-25,-352,484,-1458,928,38.1333,928
259,2020-01-31,2020-01-30,-188,296,-1458,928,38.1333,928
259,2020-01-31,2020-01-31,632,928,-1458,928,38.1333,928
259,2020-02-29,2020-02-06,-347,581,-1458,928,38.1333,-267
259,2020-02-29,2020-02-17,-982,-401,-1458,928,38.1333,-267
259,2020-02-29,2020-02-18,-41,-442,-1458,928,38.1333,-267
259,2020-02-29,2020-02-22,-464,-906,-1458,928,38.1333,-267
259,2020-02-29,2020-02-23,639,-267,-1458,928,38.1333,-267
259,2020-03-31,2020-03-08,223,-44,-1458,928,38.1333,-1458
259,2020-03-31,2020-03-17,-593,-637,-1458,928,38.1333,-1458
259,2020-03-31,2020-03-30,-821,-1458,-1458,928,38.1333,-1458
259,2020-04-30,NULL,0,-1458,-1458,928,38.1333,-1458
260,2020-01-31,2020-01-26,899,899,899,1909,1396.5000,1865
260,2020-01-31,2020-01-28,966,1865,899,1909,1396.5000,1865
260,2020-02-29,NULL,0,1865,899,1909,1396.5000,1865
260,2020-03-31,2020-03-07,-952,913,899,1909,1396.5000,1909
260,2020-03-31,2020-03-24,996,1909,899,1909,1396.5000,1909
260,2020-04-30,NULL,0,1909,899,1909,1396.5000,1909
261,2020-01-31,2020-01-25,746,746,-329,1747,841.5714,746
261,2020-02-29,2020-02-04,974,1720,-329,1747,841.5714,1408
261,2020-02-29,2020-02-14,27,1747,-329,1747,841.5714,1408
261,2020-02-29,2020-02-20,-339,1408,-329,1747,841.5714,1408
261,2020-03-31,2020-03-02,-778,630,-329,1747,841.5714,-329
261,2020-03-31,2020-03-07,-959,-329,-329,1747,841.5714,-329
261,2020-04-30,2020-04-05,298,-31,-329,1747,841.5714,-31
262,2020-01-31,2020-01-04,-645,-645,-3018,-645,-2023.3125,-1070
262,2020-01-31,2020-01-11,-368,-1013,-3018,-645,-2023.3125,-1070
262,2020-01-31,2020-01-23,-57,-1070,-3018,-645,-2023.3125,-1070
262,2020-02-29,2020-02-15,-702,-1772,-3018,-645,-2023.3125,-2599
262,2020-02-29,2020-02-16,-227,-1999,-3018,-645,-2023.3125,-2599
262,2020-02-29,2020-02-17,-16,-2015,-3018,-645,-2023.3125,-2599
262,2020-02-29,2020-02-18,-584,-2599,-3018,-645,-2023.3125,-2599
262,2020-03-31,2020-03-06,97,-2502,-3018,-645,-2023.3125,-2372
262,2020-03-31,2020-03-07,-516,-3018,-3018,-645,-2023.3125,-2372
262,2020-03-31,2020-03-11,264,-2754,-3018,-645,-2023.3125,-2372
262,2020-03-31,2020-03-19,646,-2108,-3018,-645,-2023.3125,-2372
262,2020-03-31,2020-03-20,610,-1498,-3018,-645,-2023.3125,-2372
262,2020-03-31,2020-03-23,-871,-2369,-3018,-645,-2023.3125,-2372
262,2020-03-31,2020-03-24,-28,-2397,-3018,-645,-2023.3125,-2372
262,2020-03-31,2020-03-25,155,-2242,-3018,-645,-2023.3125,-2372
262,2020-03-31,2020-03-31,-130,-2372,-3018,-645,-2023.3125,-2372
262,2020-04-30,NULL,0,-2372,-3018,-645,-2023.3125,-2372
263,2020-01-31,2020-01-16,312,312,112,770,398.0000,312
263,2020-02-29,2020-02-22,-200,112,112,770,398.0000,112
263,2020-03-31,NULL,0,112,112,770,398.0000,112
263,2020-04-30,2020-04-05,658,770,112,770,398.0000,770
264,2020-01-31,2020-01-16,917,917,695,3780,1837.8889,770
264,2020-01-31,2020-01-23,-147,770,695,3780,1837.8889,770
264,2020-02-29,2020-02-04,-75,695,695,3780,1837.8889,1545
264,2020-02-29,2020-02-25,850,1545,695,3780,1837.8889,1545
264,2020-03-31,2020-03-10,886,2431,695,3780,1837.8889,2088
264,2020-03-31,2020-03-18,1349,3780,695,3780,1837.8889,2088
264,2020-03-31,2020-03-19,-760,3020,695,3780,1837.8889,2088
264,2020-03-31,2020-03-25,-932,2088,695,3780,1837.8889,2088
264,2020-04-30,2020-04-06,-793,1295,695,3780,1837.8889,1295
265,2020-01-31,2020-01-08,699,699,-2592,791,-849.5789,-25
265,2020-01-31,2020-01-10,92,791,-2592,791,-849.5789,-25
265,2020-01-31,2020-01-14,-818,-27,-2592,791,-849.5789,-25
265,2020-01-31,2020-01-18,2,-25,-2592,791,-849.5789,-25
265,2020-02-29,2020-02-05,-161,-186,-2592,791,-849.5789,-1481
265,2020-02-29,2020-02-10,-193,-379,-2592,791,-849.5789,-1481
265,2020-02-29,2020-02-14,-577,-956,-2592,791,-849.5789,-1481
265,2020-02-29,2020-02-17,-73,-1029,-2592,791,-849.5789,-1481
265,2020-02-29,2020-02-28,-452,-1481,-2592,791,-849.5789,-1481
265,2020-03-31,2020-03-03,280,-1201,-2592,791,-849.5789,-2592
265,2020-03-31,2020-03-07,36,-1165,-2592,791,-849.5789,-2592
265,2020-03-31,2020-03-08,483,-682,-2592,791,-849.5789,-2592
265,2020-03-31,2020-03-09,531,-151,-2592,791,-849.5789,-2592
265,2020-03-31,2020-03-16,-257,-408,-2592,791,-849.5789,-2592
265,2020-03-31,2020-03-23,-835,-1243,-2592,791,-849.5789,-2592
265,2020-03-31,2020-03-26,-881,-2124,-2592,791,-849.5789,-2592
265,2020-03-31,2020-03-27,89,-2035,-2592,791,-849.5789,-2592
265,2020-03-31,2020-03-29,-557,-2592,-2592,791,-849.5789,-2592
265,2020-04-30,2020-04-05,644,-1948,-2592,791,-849.5789,-1948
266,2020-01-31,2020-01-17,651,651,280,1455,862.2000,651
266,2020-02-29,2020-02-05,804,1455,280,1455,862.2000,1455
266,2020-03-31,2020-03-12,-668,787,280,1455,862.2000,787
266,2020-04-30,2020-04-01,-507,280,280,1455,862.2000,1138
266,2020-04-30,2020-04-15,858,1138,280,1455,862.2000,1138
267,2020-01-31,2020-01-19,31,31,-5236,31,-2148.0667,-193
267,2020-01-31,2020-01-29,-196,-165,-5236,31,-2148.0667,-193
267,2020-01-31,2020-01-30,-660,-825,-5236,31,-2148.0667,-193
267,2020-01-31,2020-01-31,632,-193,-5236,31,-2148.0667,-193
267,2020-02-29,2020-02-11,-523,-716,-5236,31,-2148.0667,-2068
267,2020-02-29,2020-02-20,-497,-1213,-5236,31,-2148.0667,-2068
267,2020-02-29,2020-02-27,-855,-2068,-5236,31,-2148.0667,-2068
267,2020-03-31,2020-03-06,201,-1867,-5236,31,-2148.0667,-5236
267,2020-03-31,2020-03-08,-880,-2747,-5236,31,-2148.0667,-5236
267,2020-03-31,2020-03-17,-970,-3717,-5236,31,-2148.0667,-5236
267,2020-03-31,2020-03-21,-1230,-4947,-5236,31,-2148.0667,-5236
267,2020-03-31,2020-03-28,-289,-5236,-5236,31,-2148.0667,-5236
267,2020-04-30,2020-04-04,1913,-3323,-5236,31,-2148.0667,-2442
267,2020-04-30,2020-04-10,530,-2793,-5236,31,-2148.0667,-2442
267,2020-04-30,2020-04-13,351,-2442,-5236,31,-2148.0667,-2442
268,2020-01-31,2020-01-11,744,744,-218,2632,970.6111,1699
268,2020-01-31,2020-01-12,589,1333,-218,2632,970.6111,1699
268,2020-01-31,2020-01-15,291,1624,-218,2632,970.6111,1699
268,2020-01-31,2020-01-18,759,2383,-218,2632,970.6111,1699
268,2020-01-31,2020-01-21,249,2632,-218,2632,970.6111,1699
268,2020-01-31,2020-01-22,-547,2085,-218,2632,970.6111,1699
268,2020-01-31,2020-01-31,-386,1699,-218,2632,970.6111,1699
268,2020-02-29,2020-02-01,-937,762,-218,2632,970.6111,123
268,2020-02-29,2020-02-04,-169,593,-218,2632,970.6111,123
268,2020-02-29,2020-02-09,-104,489,-218,2632,970.6111,123
268,2020-02-29,2020-02-13,445,934,-218,2632,970.6111,123
268,2020-02-29,2020-02-19,-811,123,-218,2632,970.6111,123
268,2020-03-31,2020-03-02,150,273,-218,2632,970.6111,270
268,2020-03-31,2020-03-08,-52,221,-218,2632,970.6111,270
268,2020-03-31,2020-03-11,583,804,-218,2632,970.6111,270
268,2020-03-31,2020-03-14,-84,720,-218,2632,970.6111,270
268,2020-03-31,2020-03-22,-450,270,-218,2632,970.6111,270
268,2020-04-30,2020-04-03,-488,-218,-218,2632,970.6111,-218
269,2020-01-31,2020-01-14,654,654,-4009,654,-2066.7222,-2665
269,2020-01-31,2020-01-15,-70,584,-4009,654,-2066.7222,-2665
